id,date_appel,entite,famille,nombre_entrants_corrige
22998,2022-12-29,Entite 4,F5,"7,7"
22999,2022-12-29,Entite 4,F7,"102,6"
23000,2022-12-29,Entite 5,F1,9
23001,2022-12-29,Entite 5,F2,"574,6962406"
23002,2022-12-29,Entite 5,F3,"330,01305638"
23003,2022-12-29,Entite 5,F5,"387,65883978"
23004,2022-12-29,Entite 5,F6,"552,67302231"
23005,2022-12-29,Entite 5,F7,"2591,8493333"
23006,2022-12-30,Entite 1,F1,8
23007,2022-12-30,Entite 1,F2,"56,503333333"
23008,2022-12-30,Entite 1,F3,"361,46554622"
23009,2022-12-30,Entite 1,F5,"37,2075"
23010,2022-12-30,Entite 1,F6,"790,97057522"
23011,2022-12-30,Entite 1,F7,"290,8384058"
23012,2022-12-30,Entite 2,F1,"897,64835165"
23013,2022-12-30,Entite 2,F2,"425,27692308"
23014,2022-12-30,Entite 2,F3,316
23015,2022-12-30,Entite 3,F2,"4,4"
23016,2022-12-30,Entite 3,F5,"76,18630137"
23017,2022-12-30,Entite 3,F7,"367,38594249"
23018,2022-12-30,Entite 4,F5,8
23019,2022-12-30,Entite 4,F7,"82,097560976"
23020,2022-12-30,Entite 5,F1,15
23021,2022-12-30,Entite 5,F2,"466,59340659"
23022,2022-12-30,Entite 5,F3,"336,02774566"
23023,2022-12-30,Entite 5,F5,"357,83450292"
23024,2022-12-30,Entite 5,F6,"488,33773585"
23025,2022-12-30,Entite 5,F7,"2596,0897281"
23026,2022-12-31,Entite 1,F2,"4,4"
23027,2022-12-31,Entite 1,F3,"78,623809524"
23028,2022-12-31,Entite 1,F5,3
23029,2022-12-31,Entite 1,F6,"161,86133333"
23030,2022-12-31,Entite 1,F7,"67,885714286"
23031,2022-12-31,Entite 2,F1,"173,72903226"
23032,2022-12-31,Entite 2,F2,"81,4"
23033,2022-12-31,Entite 2,F3,90
23034,2022-12-31,Entite 3,F7,"3,6666666667"
23035,2022-12-31,Entite 5,F2,"90,357142857"
23036,2022-12-31,Entite 5,F3,"111,72971014"
23037,2022-12-31,Entite 5,F5,"57,411538462"
23038,2022-12-31,Entite 5,F6,"180,34601227"
23039,2022-12-31,Entite 5,F7,"491,867713"
23040,2023-01-02,Entite 1,F1,8
23041,2023-01-02,Entite 1,F2,"45,819230769"
23042,2023-01-02,Entite 1,F3,388
23043,2023-01-02,Entite 1,F5,"37,255263158"
23044,2023-01-02,Entite 1,F6,"990,85921889"
23045,2023-01-02,Entite 1,F7,"380,05617978"
23046,2023-01-02,Entite 2,F1,"960,23002545"
23047,2023-01-02,Entite 2,F2,"487,648582"
23048,2023-01-02,Entite 2,F3,"414,81"
23049,2023-01-02,Entite 3,F2,"1,1"
23050,2023-01-02,Entite 3,F5,124
23051,2023-01-02,Entite 3,F7,"467,61813842"
23052,2023-01-02,Entite 4,F5,"10,8"
23053,2023-01-02,Entite 4,F7,"125,2952381"
23054,2023-01-02,Entite 5,F1,15
23055,2023-01-02,Entite 5,F2,"535,36629213"
23056,2023-01-02,Entite 5,F3,"348,92619718"
23057,2023-01-02,Entite 5,F5,"402,99456522"
23058,2023-01-02,Entite 5,F6,"663,55169492"
23059,2023-01-02,Entite 5,F7,"2896,3521848"
23060,2023-01-03,Entite 1,F1,13
23061,2023-01-03,Entite 1,F2,"48,766666667"
23062,2023-01-03,Entite 1,F3,"491,04967033"
23063,2023-01-03,Entite 1,F4,1
23064,2023-01-03,Entite 1,F5,"38,25"
23065,2023-01-03,Entite 1,F6,"1028,008326"
23066,2023-01-03,Entite 1,F7,"404,29145729"
23067,2023-01-03,Entite 2,F1,"1126,7041037"
23068,2023-01-03,Entite 2,F2,"585,74836795"
23069,2023-01-03,Entite 2,F3,"392,66217765"
23070,2023-01-03,Entite 3,F2,"4,4"
23071,2023-01-03,Entite 3,F5,"156,68125"
23072,2023-01-03,Entite 3,F7,"601,02839757"
23073,2023-01-03,Entite 4,F5,"10,057142857"
23074,2023-01-03,Entite 4,F7,"150,98518519"
23075,2023-01-03,Entite 5,F1,8
23076,2023-01-03,Entite 5,F2,"573,20421053"
23077,2023-01-03,Entite 5,F3,"370,53887324"
23078,2023-01-03,Entite 5,F5,"450,18489209"
23079,2023-01-03,Entite 5,F6,"610,60917603"
23080,2023-01-03,Entite 5,F7,"3166,109375"
23081,2023-01-04,Entite 1,F1,2
23082,2023-01-04,Entite 1,F2,"43,830769231"
23083,2023-01-04,Entite 1,F3,441
23084,2023-01-04,Entite 1,F5,33
23085,2023-01-04,Entite 1,F6,"1150,123622"
23086,2023-01-04,Entite 1,F7,"404,08203593"
23087,2023-01-04,Entite 2,F1,"1380,2545778"
23088,2023-01-04,Entite 2,F2,"540,17746479"
23089,2023-01-04,Entite 2,F3,373
23090,2023-01-04,Entite 3,F2,1
23091,2023-01-04,Entite 3,F5,"155,60068966"
23092,2023-01-04,Entite 3,F7,"564,33402062"
23093,2023-01-04,Entite 4,F5,"15,583333333"
23094,2023-01-04,Entite 4,F7,"149,01538462"
23095,2023-01-04,Entite 5,F1,13
23096,2023-01-04,Entite 5,F2,"641,10914826"
23097,2023-01-04,Entite 5,F3,"396,37624703"
23098,2023-01-04,Entite 5,F5,"432,84179104"
23099,2023-01-04,Entite 5,F6,"649,56762226"
23100,2023-01-04,Entite 5,F7,"3159,9661572"
23101,2023-01-05,Entite 1,F1,9
23102,2023-01-05,Entite 1,F2,"61,670967742"
23103,2023-01-05,Entite 1,F3,463
23104,2023-01-05,Entite 1,F5,"28,6"
23105,2023-01-05,Entite 1,F6,"1214,2496583"
23106,2023-01-05,Entite 1,F7,"389,35849057"
23107,2023-01-05,Entite 2,F1,"1388,0911458"
23108,2023-01-05,Entite 2,F2,"593,06923077"
23109,2023-01-05,Entite 2,F3,"710,79505814"
23110,2023-01-05,Entite 3,F2,"2,2"
23111,2023-01-05,Entite 3,F5,182
23112,2023-01-05,Entite 3,F7,"674,92947977"
23113,2023-01-05,Entite 4,F5,"21,12"
23114,2023-01-05,Entite 4,F7,"195,57352941"
23115,2023-01-05,Entite 5,F1,3
23116,2023-01-05,Entite 5,F2,"653,40694006"
23117,2023-01-05,Entite 5,F3,"475,51245136"
23118,2023-01-05,Entite 5,F5,"484,80139211"
23119,2023-01-05,Entite 5,F6,"780,68974359"
23120,2023-01-05,Entite 5,F7,"3663,2461462"
23121,2023-01-06,Entite 1,F1,"6,2857142857"
23122,2023-01-06,Entite 1,F2,"50,7375"
23123,2023-01-06,Entite 1,F3,494
23124,2023-01-06,Entite 1,F4,1
23125,2023-01-06,Entite 1,F5,"35,318918919"
23126,2023-01-06,Entite 1,F6,"1064,2232143"
23127,2023-01-06,Entite 1,F7,"318,8937931"
23128,2023-01-06,Entite 2,F1,"1155,107458"
23129,2023-01-06,Entite 2,F2,"574,34791889"
23130,2023-01-06,Entite 2,F3,"619,78232236"
23131,2023-01-06,Entite 3,F2,1
23132,2023-01-06,Entite 3,F5,"180,93035714"
23133,2023-01-06,Entite 3,F7,"586,29219858"
23134,2023-01-06,Entite 4,F5,"29,553333333"
23135,2023-01-06,Entite 4,F7,"141,85147059"
23136,2023-01-06,Entite 5,F1,16
23137,2023-01-06,Entite 5,F2,"561,50984127"
23138,2023-01-06,Entite 5,F3,"468,6525"
23139,2023-01-06,Entite 5,F5,"469,39655172"
23140,2023-01-06,Entite 5,F6,"692,87097744"
23141,2023-01-06,Entite 5,F7,"3540,0453097"
23142,2023-01-07,Entite 1,F2,"12,1"
23143,2023-01-07,Entite 1,F3,"115,09756098"
23144,2023-01-07,Entite 1,F5,5
23145,2023-01-07,Entite 1,F6,"276,3"
23146,2023-01-07,Entite 1,F7,75
23147,2023-01-07,Entite 2,F1,"285,85948905"
23148,2023-01-07,Entite 2,F2,"97,533333333"
23149,2023-01-07,Entite 2,F3,117
23150,2023-01-07,Entite 3,F7,"6,25625"
23151,2023-01-07,Entite 5,F1,11
23152,2023-01-07,Entite 5,F2,"149,16666667"
23153,2023-01-07,Entite 5,F3,152
23154,2023-01-07,Entite 5,F5,"128,86363636"
23155,2023-01-07,Entite 5,F6,"362,94823529"
23156,2023-01-07,Entite 5,F7,"736,70053908"
23157,2023-01-09,Entite 1,F1,"14,142857143"
23158,2023-01-09,Entite 1,F2,"62,455555556"
23159,2023-01-09,Entite 1,F3,"664,125"
23160,2023-01-09,Entite 1,F4,1
23161,2023-01-09,Entite 1,F5,"51,441176471"
23162,2023-01-09,Entite 1,F6,"1355,8888179"
23163,2023-01-09,Entite 1,F7,"470,55555556"
23164,2023-01-09,Entite 2,F1,"1416,5807829"
23165,2023-01-09,Entite 2,F2,"655,05627854"
23166,2023-01-09,Entite 2,F3,"687,71180124"
23167,2023-01-09,Entite 3,F2,"3,3"
23168,2023-01-09,Entite 3,F5,"215,80412371"
23169,2023-01-09,Entite 3,F7,"682,20699844"
23170,2023-01-09,Entite 4,F5,19
23171,2023-01-09,Entite 4,F7,"212,61428571"
23172,2023-01-09,Entite 5,F1,"8,8"
23173,2023-01-09,Entite 5,F2,"778,46412214"
23174,2023-01-09,Entite 5,F3,"1237,9888889"
23175,2023-01-09,Entite 5,F5,"528,701222"
23176,2023-01-09,Entite 5,F6,"818,8785"
23177,2023-01-09,Entite 5,F7,"3800,253031"
23178,2023-01-10,Entite 1,F1,13
23179,2023-01-10,Entite 1,F2,"51,553333333"
23180,2023-01-10,Entite 1,F3,"574,16393443"
23181,2023-01-10,Entite 1,F5,57
23182,2023-01-10,Entite 1,F6,"1289,0712468"
23183,2023-01-10,Entite 1,F7,"442,25820106"
23184,2023-01-10,Entite 2,F1,"1442,0061566"
23185,2023-01-10,Entite 2,F2,"647,51670644"
23186,2023-01-10,Entite 2,F3,"558,94568138"
23187,2023-01-10,Entite 3,F2,"4,5833333333"
23188,2023-01-10,Entite 3,F5,212
23189,2023-01-10,Entite 3,F7,"635,7681736"
23190,2023-01-10,Entite 4,F5,"16,206666667"
23191,2023-01-10,Entite 4,F7,"191,84"
23192,2023-01-10,Entite 5,F1,54
23193,2023-01-10,Entite 5,F2,"730,71737705"
23194,2023-01-10,Entite 5,F3,"820,29855769"
23195,2023-01-10,Entite 5,F5,"541,71764706"
23196,2023-01-10,Entite 5,F6,"748,06137339"
23197,2023-01-10,Entite 5,F7,"4047,4178273"
23198,2023-01-11,Entite 1,F1,6
23199,2023-01-11,Entite 1,F2,"57,62"
23200,2023-01-11,Entite 1,F3,602
23201,2023-01-11,Entite 1,F5,"54,094117647"
23202,2023-01-11,Entite 1,F6,"1377,2107632"
23203,2023-01-11,Entite 1,F7,"440,24626866"
23204,2023-01-11,Entite 2,F1,"1314,3217877"
23205,2023-01-11,Entite 2,F2,"617,67756563"
23206,2023-01-11,Entite 2,F3,"572,70534351"
23207,2023-01-11,Entite 3,F2,"4,5833333333"
23208,2023-01-11,Entite 3,F5,158
23209,2023-01-11,Entite 3,F7,"567,63430799"
23210,2023-01-11,Entite 4,F5,"16,210526316"
23211,2023-01-11,Entite 4,F7,"165,62142857"
23212,2023-01-11,Entite 5,F1,43
23213,2023-01-11,Entite 5,F2,"741,76967213"
23214,2023-01-11,Entite 5,F3,"651,33936652"
23215,2023-01-11,Entite 5,F5,"501,24324324"
23216,2023-01-11,Entite 5,F6,"729,32507123"
23217,2023-01-11,Entite 5,F7,"3787,7959962"
23218,2023-01-12,Entite 1,F1,"10,083333333"
23219,2023-01-12,Entite 1,F2,"50,869811321"
23220,2023-01-12,Entite 1,F3,477
23221,2023-01-12,Entite 1,F4,2
23222,2023-01-12,Entite 1,F5,"46,630434783"
23223,2023-01-12,Entite 1,F6,"1214,227672"
23224,2023-01-12,Entite 1,F7,"476,66666667"
23225,2023-01-12,Entite 2,F1,"1242,2510163"
23226,2023-01-12,Entite 2,F2,"579,05565438"
23227,2023-01-12,Entite 2,F3,528
23228,2023-01-12,Entite 3,F2,"4,4"
23229,2023-01-12,Entite 3,F5,140
23230,2023-01-12,Entite 3,F7,"523,61913043"
23231,2023-01-12,Entite 4,F5,"18,9"
23232,2023-01-12,Entite 4,F7,"142,18448276"
23233,2023-01-12,Entite 5,F1,31
23234,2023-01-12,Entite 5,F2,"644,70731707"
23235,2023-01-12,Entite 5,F3,"557,54169742"
23236,2023-01-12,Entite 5,F5,"440,72565445"
23237,2023-01-12,Entite 5,F6,"671,64653784"
23238,2023-01-12,Entite 5,F7,"3312,4886667"
23239,2023-01-13,Entite 1,F1,2
23240,2023-01-13,Entite 1,F2,"59,553164557"
23241,2023-01-13,Entite 1,F3,"462,74298246"
23242,2023-01-13,Entite 1,F5,43
23243,2023-01-13,Entite 1,F6,"1120,0776699"
23244,2023-01-13,Entite 1,F7,"351,12"
23245,2023-01-13,Entite 2,F1,"1149,8476243"
23246,2023-01-13,Entite 2,F2,"593,28513854"
23247,2023-01-13,Entite 2,F3,492
23248,2023-01-13,Entite 3,F2,1
23249,2023-01-13,Entite 3,F5,145
23250,2023-01-13,Entite 3,F7,"524,94948454"
23251,2023-01-13,Entite 4,F5,15
23252,2023-01-13,Entite 4,F7,"160,89693252"
23253,2023-01-13,Entite 5,F1,"14,85"
23254,2023-01-13,Entite 5,F2,"657,45688073"
23255,2023-01-13,Entite 5,F3,"482,45909091"
23256,2023-01-13,Entite 5,F5,"393,59892473"
23257,2023-01-13,Entite 5,F6,"554,48747515"
23258,2023-01-13,Entite 5,F7,"2925,0633794"
23259,2023-01-14,Entite 1,F2,"18,2875"
23260,2023-01-14,Entite 1,F3,"114,3"
23261,2023-01-14,Entite 1,F5,"7,92"
23262,2023-01-14,Entite 1,F6,"261,88876081"
23263,2023-01-14,Entite 1,F7,"89,824390244"
23264,2023-01-14,Entite 2,F1,"307,582"
23265,2023-01-14,Entite 2,F2,"119,34246575"
23266,2023-01-14,Entite 2,F3,138
23267,2023-01-14,Entite 3,F7,"9,7533333333"
23268,2023-01-14,Entite 5,F1,1
23269,2023-01-14,Entite 5,F2,"149,5011236"
23270,2023-01-14,Entite 5,F3,"214,92385321"
23271,2023-01-14,Entite 5,F5,"134,13178295"
23272,2023-01-14,Entite 5,F6,"322,68006645"
23273,2023-01-14,Entite 5,F7,"700,78328982"
23274,2023-01-16,Entite 1,F1,"8,4857142857"
23275,2023-01-16,Entite 1,F2,"56,153658537"
23276,2023-01-16,Entite 1,F3,683
23277,2023-01-16,Entite 1,F5,"59,019230769"
23278,2023-01-16,Entite 1,F6,"1294,8486486"
23279,2023-01-16,Entite 1,F7,"434,78095238"
23280,2023-01-16,Entite 2,F1,"1430,9071181"
23281,2023-01-16,Entite 2,F2,"639,75381008"
23282,2023-01-16,Entite 2,F3,648
23283,2023-01-16,Entite 3,F2,5
23284,2023-01-16,Entite 3,F5,252
23285,2023-01-16,Entite 3,F7,"770,22882615"
23286,2023-01-16,Entite 4,F5,"23,76"
23287,2023-01-16,Entite 4,F7,"193,7287234"
23288,2023-01-16,Entite 5,F1,17
23289,2023-01-16,Entite 5,F2,"838,82780488"
23290,2023-01-16,Entite 5,F3,"636,2815748"
23291,2023-01-16,Entite 5,F5,"496,23042506"
23292,2023-01-16,Entite 5,F6,"773,70099291"
23293,2023-01-16,Entite 5,F7,"3910,4257282"
23294,2023-01-17,Entite 1,F1,9
23295,2023-01-17,Entite 1,F2,"63,81375"
23296,2023-01-17,Entite 1,F3,"586,81358885"
23297,2023-01-17,Entite 1,F5,52
23298,2023-01-17,Entite 1,F6,"1312,3953584"
23299,2023-01-17,Entite 1,F7,"438,75173913"
23300,2023-01-17,Entite 2,F1,"1294,8515094"
23301,2023-01-17,Entite 2,F2,"667,16774194"
23302,2023-01-17,Entite 2,F3,619
23303,2023-01-17,Entite 3,F2,3
23304,2023-01-17,Entite 3,F5,215
23305,2023-01-17,Entite 3,F7,"754,6"
23306,2023-01-17,Entite 4,F5,"16,5"
23307,2023-01-17,Entite 4,F7,"182,34418605"
23308,2023-01-17,Entite 5,F1,23
23309,2023-01-17,Entite 5,F2,"735,85180412"
23310,2023-01-17,Entite 5,F3,"609,8045977"
23311,2023-01-17,Entite 5,F5,"498,3838565"
23312,2023-01-17,Entite 5,F6,"679,25935374"
23313,2023-01-17,Entite 5,F7,"3725,6302239"
23314,2023-01-18,Entite 1,F1,7
23315,2023-01-18,Entite 1,F2,"55,864285714"
23316,2023-01-18,Entite 1,F3,"513,75409836"
23317,2023-01-18,Entite 1,F5,"53,547169811"
23318,2023-01-18,Entite 1,F6,"1053,8777586"
23319,2023-01-18,Entite 1,F7,"412,60576923"
23320,2023-01-18,Entite 2,F1,"1376,5063063"
23321,2023-01-18,Entite 2,F2,"624,59669523"
23322,2023-01-18,Entite 2,F3,466
23323,2023-01-18,Entite 3,F2,"6,6"
23324,2023-01-18,Entite 3,F5,207
23325,2023-01-18,Entite 3,F7,"745,10192308"
23326,2023-01-18,Entite 4,F5,25
23327,2023-01-18,Entite 4,F7,"243,42352941"
23328,2023-01-18,Entite 5,F1,14
23329,2023-01-18,Entite 5,F2,"660,825"
23330,2023-01-18,Entite 5,F3,"482,40963855"
23331,2023-01-18,Entite 5,F5,"452,17226277"
23332,2023-01-18,Entite 5,F6,"668,77130435"
23333,2023-01-18,Entite 5,F7,"3243,0737991"
23334,2023-01-19,Entite 1,F1,4
23335,2023-01-19,Entite 1,F2,"45,118965517"
23336,2023-01-19,Entite 1,F3,"461,12297297"
23337,2023-01-19,Entite 1,F5,"46,065306122"
23338,2023-01-19,Entite 1,F6,"1114,7476744"
23339,2023-01-19,Entite 1,F7,"388,82777778"
23340,2023-01-19,Entite 2,F1,"1232,5163987"
23341,2023-01-19,Entite 2,F2,"598,04534005"
23342,2023-01-19,Entite 2,F3,440
23343,2023-01-19,Entite 3,F5,"170,30949721"
23344,2023-01-19,Entite 3,F7,"570,05217391"
23345,2023-01-19,Entite 4,F5,25
23346,2023-01-19,Entite 4,F7,"173,75900621"
23347,2023-01-19,Entite 5,F1,"7,3333333333"
23348,2023-01-19,Entite 5,F2,"631,51079137"
23349,2023-01-19,Entite 5,F3,"397,21505102"
23350,2023-01-19,Entite 5,F5,"418,75558252"
23351,2023-01-19,Entite 5,F6,"660,50084317"
23352,2023-01-19,Entite 5,F7,"3050,3048592"
23353,2023-01-20,Entite 1,F1,4
23354,2023-01-20,Entite 1,F2,"51,535820896"
23355,2023-01-20,Entite 1,F3,"437,28699552"
23356,2023-01-20,Entite 1,F5,"46,514285714"
23357,2023-01-20,Entite 1,F6,"1007,1005352"
23358,2023-01-20,Entite 1,F7,"387,85139665"
23359,2023-01-20,Entite 2,F1,"1088,6059701"
23360,2023-01-20,Entite 2,F2,"622,48421053"
23361,2023-01-20,Entite 2,F3,426
23362,2023-01-20,Entite 3,F2,"3,7714285714"
23363,2023-01-20,Entite 3,F5,148
23364,2023-01-20,Entite 3,F7,"537,40188679"
23365,2023-01-20,Entite 4,F5,"17,6"
23366,2023-01-20,Entite 4,F7,"177,68197674"
23367,2023-01-20,Entite 5,F1,"14,666666667"
23368,2023-01-20,Entite 5,F2,"616,88"
23369,2023-01-20,Entite 5,F3,"410,86464891"
23370,2023-01-20,Entite 5,F5,"390,875"
23371,2023-01-20,Entite 5,F6,"616,98141264"
23372,2023-01-20,Entite 5,F7,"2785,4295199"
23373,2023-01-21,Entite 1,F2,"17,751724138"
23374,2023-01-21,Entite 1,F3,"134,97464789"
23375,2023-01-21,Entite 1,F5,"8,6625"
23376,2023-01-21,Entite 1,F6,"296,74615385"
23377,2023-01-21,Entite 1,F7,"79,619047619"
23378,2023-01-21,Entite 2,F1,"298,21282051"
23379,2023-01-21,Entite 2,F2,"109,22446043"
23380,2023-01-21,Entite 2,F3,"107,82056075"
23381,2023-01-21,Entite 3,F2,"1,1"
23382,2023-01-21,Entite 3,F7,6
23383,2023-01-21,Entite 5,F1,3
23384,2023-01-21,Entite 5,F2,"136,81621622"
23385,2023-01-21,Entite 5,F3,"147,06549708"
23386,2023-01-21,Entite 5,F5,"111,86074766"
23387,2023-01-21,Entite 5,F6,"290,74349442"
23388,2023-01-21,Entite 5,F7,"673,01785714"
23389,2023-01-23,Entite 1,F1,14
23390,2023-01-23,Entite 1,F2,"69,96"
23391,2023-01-23,Entite 1,F3,627
23392,2023-01-23,Entite 1,F5,"54,208"
23393,2023-01-23,Entite 1,F6,"1237,6781857"
23394,2023-01-23,Entite 1,F7,"424,43076923"
23395,2023-01-23,Entite 2,F1,"1274,1859086"
23396,2023-01-23,Entite 2,F2,"656,01154734"
23397,2023-01-23,Entite 2,F3,506
23398,2023-01-23,Entite 3,F2,4
23399,2023-01-23,Entite 3,F5,"191,69615385"
23400,2023-01-23,Entite 3,F7,"729,18233387"
23401,2023-01-23,Entite 4,F5,27
23402,2023-01-23,Entite 4,F7,"187,06790123"
23403,2023-01-23,Entite 5,F1,18
23404,2023-01-23,Entite 5,F2,"761,44719101"
23405,2023-01-23,Entite 5,F3,"747,175"
23406,2023-01-23,Entite 5,F5,"427,62864721"
23407,2023-01-23,Entite 5,F6,"695,07874016"
23408,2023-01-23,Entite 5,F7,"3354,9591078"
23409,2023-01-24,Entite 1,F1,"13,2"
23410,2023-01-24,Entite 1,F2,"64,179310345"
23411,2023-01-24,Entite 1,F3,527
23412,2023-01-24,Entite 1,F4,1
23413,2023-01-24,Entite 1,F5,60
23414,2023-01-24,Entite 1,F6,"1311,0599449"
23415,2023-01-24,Entite 1,F7,481
23416,2023-01-24,Entite 2,F1,"1133,0240964"
23417,2023-01-24,Entite 2,F2,"657,46692737"
23418,2023-01-24,Entite 2,F3,432
23419,2023-01-24,Entite 3,F5,"172,75641026"
23420,2023-01-24,Entite 3,F7,"650,37591973"
23421,2023-01-24,Entite 4,F5,30
23422,2023-01-24,Entite 4,F7,"212,46315789"
23423,2023-01-24,Entite 5,F1,18
23424,2023-01-24,Entite 5,F2,"694,70245232"
23425,2023-01-24,Entite 5,F3,"568,96057866"
23426,2023-01-24,Entite 5,F5,"456,63927649"
23427,2023-01-24,Entite 5,F6,"790,110699"
23428,2023-01-24,Entite 5,F7,"3149,620554"
23429,2023-01-25,Entite 1,F1,4
23430,2023-01-25,Entite 1,F2,"55,435416667"
23431,2023-01-25,Entite 1,F3,438
23432,2023-01-25,Entite 1,F5,"51,293478261"
23433,2023-01-25,Entite 1,F6,"1189,5738077"
23434,2023-01-25,Entite 1,F7,"389,73846154"
23435,2023-01-25,Entite 2,F1,"1042,4409257"
23436,2023-01-25,Entite 2,F2,"538,09945055"
23437,2023-01-25,Entite 2,F3,442
23438,2023-01-25,Entite 3,F2,"2,64"
23439,2023-01-25,Entite 3,F5,"167,62926829"
23440,2023-01-25,Entite 3,F7,"610,30130354"
23441,2023-01-25,Entite 4,F5,"24,0625"
23442,2023-01-25,Entite 4,F7,"174,625"
23443,2023-01-25,Entite 5,F1,"10,266666667"
23444,2023-01-25,Entite 5,F2,"646,43017241"
23445,2023-01-25,Entite 5,F3,"408,97408313"
23446,2023-01-25,Entite 5,F5,"445,4468599"
23447,2023-01-25,Entite 5,F6,"568,23339731"
23448,2023-01-25,Entite 5,F7,"2811,6117389"
23449,2023-01-26,Entite 1,F1,4
23450,2023-01-26,Entite 1,F2,"66,216393443"
23451,2023-01-26,Entite 1,F3,"417,20691358"
23452,2023-01-26,Entite 1,F5,"49,4"
23453,2023-01-26,Entite 1,F6,"1086,1726062"
23454,2023-01-26,Entite 1,F7,"390,41791045"
23455,2023-01-26,Entite 2,F1,"1077,8754247"
23456,2023-01-26,Entite 2,F2,"541,56561151"
23457,2023-01-26,Entite 2,F3,357
23458,2023-01-26,Entite 3,F5,142
23459,2023-01-26,Entite 3,F7,"584,28647619"
23460,2023-01-26,Entite 4,F5,"13,2"
23461,2023-01-26,Entite 4,F7,"147,15985915"
23462,2023-01-26,Entite 5,F1,"13,2"
23463,2023-01-26,Entite 5,F2,"662,578125"
23464,2023-01-26,Entite 5,F3,"378,59117647"
23465,2023-01-26,Entite 5,F5,"455,64473684"
23466,2023-01-26,Entite 5,F6,"566,65526839"
23467,2023-01-26,Entite 5,F7,"2741,1563877"
23468,2023-01-27,Entite 1,F1,7
23469,2023-01-27,Entite 1,F2,"45,414285714"
23470,2023-01-27,Entite 1,F3,379
23471,2023-01-27,Entite 1,F4,1
23472,2023-01-27,Entite 1,F5,"46,656097561"
23473,2023-01-27,Entite 1,F6,"1019,4135111"
23474,2023-01-27,Entite 1,F7,"321,35521472"
23475,2023-01-27,Entite 2,F1,"952,16441103"
23476,2023-01-27,Entite 2,F2,"505,13844937"
23477,2023-01-27,Entite 2,F3,333
23478,2023-01-27,Entite 3,F2,"5,5"
23479,2023-01-27,Entite 3,F5,"149,28571429"
23480,2023-01-27,Entite 3,F7,"491,60368664"
23481,2023-01-27,Entite 4,F5,"16,3625"
23482,2023-01-27,Entite 4,F7,"128,75409836"
23483,2023-01-27,Entite 5,F1,9
23484,2023-01-27,Entite 5,F2,"559,62302158"
23485,2023-01-27,Entite 5,F3,"337,36326531"
23486,2023-01-27,Entite 5,F5,"403,5647541"
23487,2023-01-27,Entite 5,F6,"567,00638298"
23488,2023-01-27,Entite 5,F7,"2664,2783076"
23489,2023-01-28,Entite 1,F2,11
23490,2023-01-28,Entite 1,F3,92
23491,2023-01-28,Entite 1,F5,11
23492,2023-01-28,Entite 1,F6,"207,10467626"
23493,2023-01-28,Entite 1,F7,65
23494,2023-01-28,Entite 2,F1,"235,07211538"
23495,2023-01-28,Entite 2,F2,"80,524731183"
23496,2023-01-28,Entite 2,F3,86
23497,2023-01-28,Entite 3,F2,1
23498,2023-01-28,Entite 3,F7,"8,380952381"
23499,2023-01-28,Entite 5,F1,3
23500,2023-01-28,Entite 5,F2,"148,59649123"
23501,2023-01-28,Entite 5,F3,"143,44"
23502,2023-01-28,Entite 5,F5,"112,40412371"
23503,2023-01-28,Entite 5,F6,"285,56940789"
23504,2023-01-28,Entite 5,F7,"699,0159292"
23505,2023-01-30,Entite 1,F1,3
23506,2023-01-30,Entite 1,F2,"52,949152542"
23507,2023-01-30,Entite 1,F3,423
23508,2023-01-30,Entite 1,F5,"51,822222222"
23509,2023-01-30,Entite 1,F6,"1193,2331768"
23510,2023-01-30,Entite 1,F7,"444,56176471"
23511,2023-01-30,Entite 2,F1,"1179,9646202"
23512,2023-01-30,Entite 2,F2,"594,90410959"
23513,2023-01-30,Entite 2,F3,391
23514,2023-01-30,Entite 3,F2,"4,4"
23515,2023-01-30,Entite 3,F5,188
23516,2023-01-30,Entite 3,F7,"594,39502762"
23517,2023-01-30,Entite 4,F5,13
23518,2023-01-30,Entite 4,F7,"149,91428571"
23519,2023-01-30,Entite 5,F1,14
23520,2023-01-30,Entite 5,F2,"726,38969849"
23521,2023-01-30,Entite 5,F3,"396,74081633"
23522,2023-01-30,Entite 5,F5,"501,36606335"
23523,2023-01-30,Entite 5,F6,"617,07651246"
23524,2023-01-30,Entite 5,F7,"3308,9980984"
23525,2023-01-31,Entite 1,F1,"4,95"
23526,2023-01-31,Entite 1,F2,"56,1"
23527,2023-01-31,Entite 1,F3,445
23528,2023-01-31,Entite 1,F5,"37,052631579"
23529,2023-01-31,Entite 1,F6,"1349,758503"
23530,2023-01-31,Entite 1,F7,"411,96067961"
23531,2023-01-31,Entite 2,F1,"1081,0382803"
23532,2023-01-31,Entite 2,F2,"591,48"
23533,2023-01-31,Entite 2,F3,350
23534,2023-01-31,Entite 3,F2,"2,2"
23535,2023-01-31,Entite 3,F5,136
23536,2023-01-31,Entite 3,F7,"536,88066667"
23537,2023-01-31,Entite 4,F5,"19,684210526"
23538,2023-01-31,Entite 4,F7,"163,4585034"
23539,2023-01-31,Entite 5,F1,11
23540,2023-01-31,Entite 5,F2,"712,35491329"
23541,2023-01-31,Entite 5,F3,"344,77431193"
23542,2023-01-31,Entite 5,F5,"519,34515464"
23543,2023-01-31,Entite 5,F6,"617,18259386"
